,0,1,2,3,4
1473,MO-606,Missouri,missouribalanceofstate,wright,1571
1474,MO-606,Missouri,missouribalanceofstate,st.louiscity,1571
1475,MS-500,Mississippi,madison,madison,654
1476,MS-500,Mississippi,rankin,rankin,654
1477,MS-500,Mississippi,jackson,jackson,654
1478,MS-501,Mississippi,mississippibalanceofstate,adams,342
1479,MS-501,Mississippi,mississippibalanceofstate,alcorn,342
1480,MS-501,Mississippi,mississippibalanceofstate,amite,342
1481,MS-501,Mississippi,mississippibalanceofstate,attala,342
1482,MS-501,Mississippi,mississippibalanceofstate,benton,342
1483,MS-501,Mississippi,mississippibalanceofstate,bolivar,342
1484,MS-501,Mississippi,mississippibalanceofstate,calhoun,342
1485,MS-501,Mississippi,mississippibalanceofstate,carroll,342
1486,MS-501,Mississippi,mississippibalanceofstate,chickasaw,342
1487,MS-501,Mississippi,mississippibalanceofstate,choctaw,342
1488,MS-501,Mississippi,mississippibalanceofstate,claiborne,342
1489,MS-501,Mississippi,mississippibalanceofstate,clarke,342
1490,MS-501,Mississippi,mississippibalanceofstate,clay,342
1491,MS-501,Mississippi,mississippibalanceofstate,coahoma,342
1492,MS-501,Mississippi,mississippibalanceofstate,copiah,342
1493,MS-501,Mississippi,mississippibalanceofstate,covington,342
1494,MS-501,Mississippi,mississippibalanceofstate,desoto,342
1495,MS-501,Mississippi,mississippibalanceofstate,forrest,342
1496,MS-501,Mississippi,mississippibalanceofstate,franklin,342
1497,MS-501,Mississippi,mississippibalanceofstate,george,342
1498,MS-501,Mississippi,mississippibalanceofstate,greene,342
1499,MS-501,Mississippi,mississippibalanceofstate,grenada,342
1500,MS-501,Mississippi,mississippibalanceofstate,hancock,342
1501,MS-501,Mississippi,mississippibalanceofstate,hinds,342
1502,MS-501,Mississippi,mississippibalanceofstate,holmes,342
1503,MS-501,Mississippi,mississippibalanceofstate,humphreys,342
1504,MS-501,Mississippi,mississippibalanceofstate,issaquena,342
1505,MS-501,Mississippi,mississippibalanceofstate,itawamba,342
1506,MS-501,Mississippi,mississippibalanceofstate,jasper,342
1507,MS-501,Mississippi,mississippibalanceofstate,jefferson,342
1508,MS-501,Mississippi,mississippibalanceofstate,jeffersondavis,342
1509,MS-501,Mississippi,mississippibalanceofstate,jones,342
1510,MS-501,Mississippi,mississippibalanceofstate,kemper,342
1511,MS-501,Mississippi,mississippibalanceofstate,lafayette,342
1512,MS-501,Mississippi,mississippibalanceofstate,lamar,342
1513,MS-501,Mississippi,mississippibalanceofstate,lauderdale,342
1514,MS-501,Mississippi,mississippibalanceofstate,lawrence,342
1515,MS-501,Mississippi,mississippibalanceofstate,leake,342
1516,MS-501,Mississippi,mississippibalanceofstate,lee,342
1517,MS-501,Mississippi,mississippibalanceofstate,leflore,342
1518,MS-501,Mississippi,mississippibalanceofstate,lincoln,342
1519,MS-501,Mississippi,mississippibalanceofstate,lowndes,342
1520,MS-501,Mississippi,mississippibalanceofstate,marion,342
1521,MS-501,Mississippi,mississippibalanceofstate,marshall,342
1522,MS-501,Mississippi,mississippibalanceofstate,monroe,342
1523,MS-501,Mississippi,mississippibalanceofstate,montgomery,342
1524,MS-501,Mississippi,mississippibalanceofstate,neshoba,342
1525,MS-501,Mississippi,mississippibalanceofstate,newton,342
1526,MS-501,Mississippi,mississippibalanceofstate,noxubee,342
1527,MS-501,Mississippi,mississippibalanceofstate,oktibbeha,342
1528,MS-501,Mississippi,mississippibalanceofstate,panola,342
1529,MS-501,Mississippi,mississippibalanceofstate,pearlriver,342
1530,MS-501,Mississippi,mississippibalanceofstate,perry,342
1531,MS-501,Mississippi,mississippibalanceofstate,pike,342
1532,MS-501,Mississippi,mississippibalanceofstate,pontotoc,342
1533,MS-501,Mississippi,mississippibalanceofstate,prentiss,342
1534,MS-501,Mississippi,mississippibalanceofstate,quitman,342
1535,MS-501,Mississippi,mississippibalanceofstate,scott,342
1536,MS-501,Mississippi,mississippibalanceofstate,sharkey,342
1537,MS-501,Mississippi,mississippibalanceofstate,simpson,342
1538,MS-501,Mississippi,mississippibalanceofstate,smith,342
1539,MS-501,Mississippi,mississippibalanceofstate,stone,342
1540,MS-501,Mississippi,mississippibalanceofstate,sunflower,342
1541,MS-501,Mississippi,mississippibalanceofstate,tallahatchie,342
1542,MS-501,Mississippi,mississippibalanceofstate,tate,342
1543,MS-501,Mississippi,mississippibalanceofstate,tippah,342
1544,MS-501,Mississippi,mississippibalanceofstate,tishomingo,342
1545,MS-501,Mississippi,mississippibalanceofstate,tunica,342
1546,MS-501,Mississippi,mississippibalanceofstate,union,342
1547,MS-501,Mississippi,mississippibalanceofstate,walthall,342
1548,MS-501,Mississippi,mississippibalanceofstate,warren,342
1549,MS-501,Mississippi,mississippibalanceofstate,washington,342
1550,MS-501,Mississippi,mississippibalanceofstate,wayne,342
1551,MS-501,Mississippi,mississippibalanceofstate,webster,342
1552,MS-501,Mississippi,mississippibalanceofstate,wilkinson,342
1553,MS-501,Mississippi,mississippibalanceofstate,winston,342
1554,MS-501,Mississippi,mississippibalanceofstate,yalobusha,342
1555,MS-501,Mississippi,mississippibalanceofstate,yazoo,342
1556,MS-503,Mississippi,gulfport,harrison,200
1557,MT-500,Montana,montanastatewide,beaverhead,1585
1558,MT-500,Montana,montanastatewide,bighorn,1585
1559,MT-500,Montana,montanastatewide,blaine,1585
1560,MT-500,Montana,montanastatewide,broadwater,1585
1561,MT-500,Montana,montanastatewide,carbon,1585
1562,MT-500,Montana,montanastatewide,carter,1585
1563,MT-500,Montana,montanastatewide,cascade,1585
1564,MT-500,Montana,montanastatewide,chouteau,1585
1565,MT-500,Montana,montanastatewide,custer,1585
1566,MT-500,Montana,montanastatewide,daniels,1585
1567,MT-500,Montana,montanastatewide,dawson,1585
1568,MT-500,Montana,montanastatewide,deerlodge,1585
1569,MT-500,Montana,montanastatewide,fallon,1585
1570,MT-500,Montana,montanastatewide,fergus,1585
1571,MT-500,Montana,montanastatewide,flathead,1585
1572,MT-500,Montana,montanastatewide,gallatin,1585
1573,MT-500,Montana,montanastatewide,garfield,1585
1574,MT-500,Montana,montanastatewide,glacier,1585
1575,MT-500,Montana,montanastatewide,golden,1585
1576,MT-500,Montana,montanastatewide,granite,1585
1577,MT-500,Montana,montanastatewide,hill,1585
1578,MT-500,Montana,montanastatewide,jefferson,1585
1579,MT-500,Montana,montanastatewide,judithbasin,1585
1580,MT-500,Montana,montanastatewide,lake,1585
1581,MT-500,Montana,montanastatewide,lewisclark,1585
1582,MT-500,Montana,montanastatewide,liberty,1585
1583,MT-500,Montana,montanastatewide,lincoln,1585
1584,MT-500,Montana,montanastatewide,mccone,1585
1585,MT-500,Montana,montanastatewide,madison,1585
1586,MT-500,Montana,montanastatewide,meagher,1585
1587,MT-500,Montana,montanastatewide,mineral,1585
1588,MT-500,Montana,montanastatewide,missoula,1585
1589,MT-500,Montana,montanastatewide,musselshell,1585
1590,MT-500,Montana,montanastatewide,park,1585
1591,MT-500,Montana,montanastatewide,petroleum,1585
1592,MT-500,Montana,montanastatewide,phillips,1585
1593,MT-500,Montana,montanastatewide,pondera,1585
1594,MT-500,Montana,montanastatewide,powderriver,1585
1595,MT-500,Montana,montanastatewide,powell,1585
1596,MT-500,Montana,montanastatewide,prairie,1585
1597,MT-500,Montana,montanastatewide,ravalli,1585
1598,MT-500,Montana,montanastatewide,richland,1585
1599,MT-500,Montana,montanastatewide,roosevelt,1585
1600,MT-500,Montana,montanastatewide,rosebud,1585
1601,MT-500,Montana,montanastatewide,sanders,1585
1602,MT-500,Montana,montanastatewide,sheridan,1585
1603,MT-500,Montana,montanastatewide,silverbow,1585
1604,MT-500,Montana,montanastatewide,stillwater,1585
1605,MT-500,Montana,montanastatewide,sweetgrass,1585
1606,MT-500,Montana,montanastatewide,teton,1585
1607,MT-500,Montana,montanastatewide,toole,1585
1608,MT-500,Montana,montanastatewide,treasure,1585
1609,MT-500,Montana,montanastatewide,nan,1585
1610,MT-500,Montana,montanastatewide,wheatland,1585
1611,MT-500,Montana,montanastatewide,wibaux,1585
1612,MT-500,Montana,montanastatewide,yellowstone,1585
1613,NC-500,North Carolina,forsyth,forsyth,429
1614,NC-500,North Carolina,salem,burke,429
1615,NC-501,North Carolina,buncombe,buncombe,637
1616,NC-501,North Carolina,asheville,buncombe,637
1617,NC-502,North Carolina,durham,durham,459
1618,NC-503,North Carolina,carolinabalanceofstate,alamance,2491
1619,NC-503,North Carolina,carolinabalanceofstate,alexander,2491
1620,NC-503,North Carolina,carolinabalanceofstate,alleghany,2491
1621,NC-503,North Carolina,carolinabalanceofstate,anson,2491
1622,NC-503,North Carolina,carolinabalanceofstate,ashe,2491
1623,NC-503,North Carolina,carolinabalanceofstate,avery,2491
1624,NC-503,North Carolina,carolinabalanceofstate,beaufort,2491
1625,NC-503,North Carolina,carolinabalanceofstate,bertie,2491
1626,NC-503,North Carolina,carolinabalanceofstate,bladen,2491
1627,NC-503,North Carolina,carolinabalanceofstate,cabarrus,2491
1628,NC-503,North Carolina,carolinabalanceofstate,caldwell,2491
1629,NC-503,North Carolina,carolinabalanceofstate,camden,2491
1630,NC-503,North Carolina,carolinabalanceofstate,carteret,2491
1631,NC-503,North Carolina,carolinabalanceofstate,caswell,2491
1632,NC-503,North Carolina,carolinabalanceofstate,catawba,2491
1633,NC-503,North Carolina,carolinabalanceofstate,chatham,2491
1634,NC-503,North Carolina,carolinabalanceofstate,cherokee,2491
1635,NC-503,North Carolina,carolinabalanceofstate,chowan,2491
1636,NC-503,North Carolina,carolinabalanceofstate,clay,2491
1637,NC-503,North Carolina,carolinabalanceofstate,columbus,2491
1638,NC-503,North Carolina,carolinabalanceofstate,craven,2491
1639,NC-503,North Carolina,carolinabalanceofstate,currituck,2491
1640,NC-503,North Carolina,carolinabalanceofstate,dare,2491
1641,NC-503,North Carolina,carolinabalanceofstate,davidson,2491
1642,NC-503,North Carolina,carolinabalanceofstate,davie,2491
1643,NC-503,North Carolina,carolinabalanceofstate,duplin,2491
1644,NC-503,North Carolina,carolinabalanceofstate,edgecombe,2491
1645,NC-503,North Carolina,carolinabalanceofstate,franklin,2491
1646,NC-503,North Carolina,carolinabalanceofstate,gates,2491
1647,NC-503,North Carolina,carolinabalanceofstate,graham,2491
1648,NC-503,North Carolina,carolinabalanceofstate,granville,2491
1649,NC-503,North Carolina,carolinabalanceofstate,greene,2491
1650,NC-503,North Carolina,carolinabalanceofstate,halifax,2491
1651,NC-503,North Carolina,carolinabalanceofstate,harnett,2491
1652,NC-503,North Carolina,carolinabalanceofstate,haywood,2491
1653,NC-503,North Carolina,carolinabalanceofstate,henderson,2491
1654,NC-503,North Carolina,carolinabalanceofstate,hertford,2491
1655,NC-503,North Carolina,carolinabalanceofstate,hoke,2491
1656,NC-503,North Carolina,carolinabalanceofstate,hyde,2491
1657,NC-503,North Carolina,carolinabalanceofstate,iredell,2491
1658,NC-503,North Carolina,carolinabalanceofstate,jackson,2491
1659,NC-503,North Carolina,carolinabalanceofstate,johnston,2491
1660,NC-503,North Carolina,carolinabalanceofstate,jones,2491
1661,NC-503,North Carolina,carolinabalanceofstate,lee,2491
1662,NC-503,North Carolina,carolinabalanceofstate,lenoir,2491
1663,NC-503,North Carolina,carolinabalanceofstate,mcdowell,2491
1664,NC-503,North Carolina,carolinabalanceofstate,macon,2491
1665,NC-503,North Carolina,carolinabalanceofstate,madison,2491
1666,NC-503,North Carolina,carolinabalanceofstate,martin,2491
1667,NC-503,North Carolina,carolinabalanceofstate,mitchell,2491
1668,NC-503,North Carolina,carolinabalanceofstate,montgomery,2491
1669,NC-503,North Carolina,carolinabalanceofstate,moore,2491
1670,NC-503,North Carolina,carolinabalanceofstate,nash,2491
1671,NC-503,North Carolina,carolinabalanceofstate,ampton,2491
1672,NC-503,North Carolina,carolinabalanceofstate,onslow,2491
1673,NC-503,North Carolina,carolinabalanceofstate,pamlico,2491
1674,NC-503,North Carolina,carolinabalanceofstate,pasquotank,2491
1675,NC-503,North Carolina,carolinabalanceofstate,perquimans,2491
1676,NC-503,North Carolina,carolinabalanceofstate,person,2491
1677,NC-503,North Carolina,carolinabalanceofstate,pitt,2491
1678,NC-503,North Carolina,carolinabalanceofstate,polk,2491
1679,NC-503,North Carolina,carolinabalanceofstate,randolph,2491
1680,NC-503,North Carolina,carolinabalanceofstate,richmond,2491
1681,NC-503,North Carolina,carolinabalanceofstate,robeson,2491
1682,NC-503,North Carolina,carolinabalanceofstate,rockingham,2491
1683,NC-503,North Carolina,carolinabalanceofstate,rowan,2491
1684,NC-503,North Carolina,carolinabalanceofstate,rutherford,2491
1685,NC-503,North Carolina,carolinabalanceofstate,sampson,2491
1686,NC-503,North Carolina,carolinabalanceofstate,scotland,2491
1687,NC-503,North Carolina,carolinabalanceofstate,stanly,2491
1688,NC-503,North Carolina,carolinabalanceofstate,stokes,2491
1689,NC-503,North Carolina,carolinabalanceofstate,surry,2491
1690,NC-503,North Carolina,carolinabalanceofstate,swain,2491
1691,NC-503,North Carolina,carolinabalanceofstate,transylvania,2491
1692,NC-503,North Carolina,carolinabalanceofstate,tyrrell,2491
1693,NC-503,North Carolina,carolinabalanceofstate,union,2491
1694,NC-503,North Carolina,carolinabalanceofstate,vance,2491
1695,NC-503,North Carolina,carolinabalanceofstate,warren,2491
1696,NC-503,North Carolina,carolinabalanceofstate,washington,2491
1697,NC-503,North Carolina,carolinabalanceofstate,watauga,2491
1698,NC-503,North Carolina,carolinabalanceofstate,wayne,2491
1699,NC-503,North Carolina,carolinabalanceofstate,wilkes,2491
1700,NC-503,North Carolina,carolinabalanceofstate,wilson,2491
1701,NC-503,North Carolina,carolinabalanceofstate,yadkin,2491
1702,NC-503,North Carolina,carolinabalanceofstate,yancey,2491
1703,NC-504,North Carolina,highpoint,guilford,426
1704,NC-504,North Carolina,greensboro,guilford,426
1705,NC-505,North Carolina,mecklenburg,mecklenburg,1761
1706,NC-505,North Carolina,charlotte,mecklenburg,1761
1707,NC-506,North Carolina,pender,pender,347
1708,NC-506,North Carolina,newhanover,newhanover,347
1709,NC-506,North Carolina,brunswick,brunswick,347
1710,NC-506,North Carolina,wilmington,newhanover,347
1711,NC-507,North Carolina,wake,wake,1534
1712,NC-507,North Carolina,raleigh,wake,1534
1713,NC-509,North Carolina,lincoln,lincoln,497
1714,NC-509,North Carolina,gaston,gaston,497
1715,NC-509,North Carolina,cleveland,cleveland,497
1716,NC-509,North Carolina,gastonia,gaston,497
1717,NC-511,North Carolina,cumberland,cumberland,475
1718,NC-511,North Carolina,fayetteville,cumberland,475
1719,NC-513,North Carolina,orange,orange,133
1720,NC-513,North Carolina,chapelhill,orange,133
1721,NC-516,North Carolina,carolina,newhanover,193
1722,ND-500,North Dakota,dakotastatewide,adams,610
1723,ND-500,North Dakota,dakotastatewide,barnes,610
1724,ND-500,North Dakota,dakotastatewide,benson,610
1725,ND-500,North Dakota,dakotastatewide,billings,610
1726,ND-500,North Dakota,dakotastatewide,bottineau,610
1727,ND-500,North Dakota,dakotastatewide,bowman,610
1728,ND-500,North Dakota,dakotastatewide,burke,610
1729,ND-500,North Dakota,dakotastatewide,burleigh,610
1730,ND-500,North Dakota,dakotastatewide,cass,610
1731,ND-500,North Dakota,dakotastatewide,cavalier,610
1732,ND-500,North Dakota,dakotastatewide,dickey,610
1733,ND-500,North Dakota,dakotastatewide,divide,610
1734,ND-500,North Dakota,dakotastatewide,dunn,610
1735,ND-500,North Dakota,dakotastatewide,eddy,610
1736,ND-500,North Dakota,dakotastatewide,emmons,610
1737,ND-500,North Dakota,dakotastatewide,foster,610
1738,ND-500,North Dakota,dakotastatewide,golden,610
1739,ND-500,North Dakota,dakotastatewide,grandforks,610
1740,ND-500,North Dakota,dakotastatewide,grant,610
1741,ND-500,North Dakota,dakotastatewide,griggs,610
1742,ND-500,North Dakota,dakotastatewide,hettinger,610
1743,ND-500,North Dakota,dakotastatewide,kidder,610
1744,ND-500,North Dakota,dakotastatewide,lamoure,610
1745,ND-500,North Dakota,dakotastatewide,logan,610
1746,ND-500,North Dakota,dakotastatewide,mchenry,610
1747,ND-500,North Dakota,dakotastatewide,mcintosh,610
1748,ND-500,North Dakota,dakotastatewide,mckenzie,610
1749,ND-500,North Dakota,dakotastatewide,mclean,610
1750,ND-500,North Dakota,dakotastatewide,mercer,610
1751,ND-500,North Dakota,dakotastatewide,morton,610
1752,ND-500,North Dakota,dakotastatewide,mountrail,610
1753,ND-500,North Dakota,dakotastatewide,nelson,610
1754,ND-500,North Dakota,dakotastatewide,oliver,610
1755,ND-500,North Dakota,dakotastatewide,pembina,610
1756,ND-500,North Dakota,dakotastatewide,pierce,610
1757,ND-500,North Dakota,dakotastatewide,ramsey,610
1758,ND-500,North Dakota,dakotastatewide,ransom,610
1759,ND-500,North Dakota,dakotastatewide,renville,610
1760,ND-500,North Dakota,dakotastatewide,richland,610
1761,ND-500,North Dakota,dakotastatewide,rolette,610
1762,ND-500,North Dakota,dakotastatewide,sargent,610
1763,ND-500,North Dakota,dakotastatewide,sheridan,610
1764,ND-500,North Dakota,dakotastatewide,sioux,610
1765,ND-500,North Dakota,dakotastatewide,slope,610
1766,ND-500,North Dakota,dakotastatewide,stark,610
1767,ND-500,North Dakota,dakotastatewide,steele,610
1768,ND-500,North Dakota,dakotastatewide,stutsman,610
1769,ND-500,North Dakota,dakotastatewide,er,610
1770,ND-500,North Dakota,dakotastatewide,traill,610
1771,ND-500,North Dakota,dakotastatewide,walsh,610
1772,ND-500,North Dakota,dakotastatewide,ward,610
1773,ND-500,North Dakota,dakotastatewide,wells,610
1774,ND-500,North Dakota,dakotastatewide,williams,610
1775,NE-500,Nebraska,nebraskabalanceofstate,adams,482
1776,NE-500,Nebraska,nebraskabalanceofstate,antelope,482
1777,NE-500,Nebraska,nebraskabalanceofstate,arthur,482
1778,NE-500,Nebraska,nebraskabalanceofstate,banner,482
1779,NE-500,Nebraska,nebraskabalanceofstate,blaine,482
1780,NE-500,Nebraska,nebraskabalanceofstate,boone,482
1781,NE-500,Nebraska,nebraskabalanceofstate,boxbutte,482
1782,NE-500,Nebraska,nebraskabalanceofstate,boyd,482
1783,NE-500,Nebraska,nebraskabalanceofstate,brown,482
1784,NE-500,Nebraska,nebraskabalanceofstate,buffalo,482
1785,NE-500,Nebraska,nebraskabalanceofstate,burt,482
1786,NE-500,Nebraska,nebraskabalanceofstate,butler,482
1787,NE-500,Nebraska,nebraskabalanceofstate,cass,482
1788,NE-500,Nebraska,nebraskabalanceofstate,cedar,482
1789,NE-500,Nebraska,nebraskabalanceofstate,chase,482
1790,NE-500,Nebraska,nebraskabalanceofstate,cherry,482
1791,NE-500,Nebraska,nebraskabalanceofstate,cheyenne,482
1792,NE-500,Nebraska,nebraskabalanceofstate,clay,482
1793,NE-500,Nebraska,nebraskabalanceofstate,colfax,482
1794,NE-500,Nebraska,nebraskabalanceofstate,cuming,482
1795,NE-500,Nebraska,nebraskabalanceofstate,custer,482
1796,NE-500,Nebraska,nebraskabalanceofstate,dakota,482
1797,NE-500,Nebraska,nebraskabalanceofstate,dawes,482
1798,NE-500,Nebraska,nebraskabalanceofstate,dawson,482
1799,NE-500,Nebraska,nebraskabalanceofstate,deuel,482
1800,NE-500,Nebraska,nebraskabalanceofstate,dixon,482
1801,NE-500,Nebraska,nebraskabalanceofstate,dodge,482
1802,NE-500,Nebraska,nebraskabalanceofstate,dundy,482
1803,NE-500,Nebraska,nebraskabalanceofstate,fillmore,482
1804,NE-500,Nebraska,nebraskabalanceofstate,franklin,482
1805,NE-500,Nebraska,nebraskabalanceofstate,frontier,482
1806,NE-500,Nebraska,nebraskabalanceofstate,furnas,482
1807,NE-500,Nebraska,nebraskabalanceofstate,gage,482
1808,NE-500,Nebraska,nebraskabalanceofstate,garden,482
1809,NE-500,Nebraska,nebraskabalanceofstate,garfield,482
1810,NE-500,Nebraska,nebraskabalanceofstate,gosper,482
1811,NE-500,Nebraska,nebraskabalanceofstate,grant,482
1812,NE-500,Nebraska,nebraskabalanceofstate,greeley,482
1813,NE-500,Nebraska,nebraskabalanceofstate,hall,482
1814,NE-500,Nebraska,nebraskabalanceofstate,hamilton,482
1815,NE-500,Nebraska,nebraskabalanceofstate,harlan,482
1816,NE-500,Nebraska,nebraskabalanceofstate,hayes,482
1817,NE-500,Nebraska,nebraskabalanceofstate,hitchcock,482
1818,NE-500,Nebraska,nebraskabalanceofstate,holt,482
1819,NE-500,Nebraska,nebraskabalanceofstate,hooker,482
1820,NE-500,Nebraska,nebraskabalanceofstate,howard,482
1821,NE-500,Nebraska,nebraskabalanceofstate,jefferson,482
1822,NE-500,Nebraska,nebraskabalanceofstate,johnson,482
1823,NE-500,Nebraska,nebraskabalanceofstate,kearney,482
1824,NE-500,Nebraska,nebraskabalanceofstate,keith,482
1825,NE-500,Nebraska,nebraskabalanceofstate,keyapaha,482
1826,NE-500,Nebraska,nebraskabalanceofstate,kimball,482
1827,NE-500,Nebraska,nebraskabalanceofstate,knox,482
1828,NE-500,Nebraska,nebraskabalanceofstate,lancaster,482
1829,NE-500,Nebraska,nebraskabalanceofstate,logan,482
1830,NE-500,Nebraska,nebraskabalanceofstate,loup,482
1831,NE-500,Nebraska,nebraskabalanceofstate,mcpherson,482
1832,NE-500,Nebraska,nebraskabalanceofstate,madison,482
1833,NE-500,Nebraska,nebraskabalanceofstate,merrick,482
1834,NE-500,Nebraska,nebraskabalanceofstate,morrill,482
1835,NE-500,Nebraska,nebraskabalanceofstate,nance,482
1836,NE-500,Nebraska,nebraskabalanceofstate,nemaha,482
1837,NE-500,Nebraska,nebraskabalanceofstate,nuckolls,482
1838,NE-500,Nebraska,nebraskabalanceofstate,otoe,482
1839,NE-500,Nebraska,nebraskabalanceofstate,pawnee,482
1840,NE-500,Nebraska,nebraskabalanceofstate,perkins,482
1841,NE-500,Nebraska,nebraskabalanceofstate,phelps,482
1842,NE-500,Nebraska,nebraskabalanceofstate,pierce,482
1843,NE-500,Nebraska,nebraskabalanceofstate,platte,482
1844,NE-500,Nebraska,nebraskabalanceofstate,polk,482
1845,NE-500,Nebraska,nebraskabalanceofstate,redwillow,482
1846,NE-500,Nebraska,nebraskabalanceofstate,richardson,482
1847,NE-500,Nebraska,nebraskabalanceofstate,rock,482
1848,NE-500,Nebraska,nebraskabalanceofstate,saline,482
1849,NE-500,Nebraska,nebraskabalanceofstate,sarpy,482
1850,NE-500,Nebraska,nebraskabalanceofstate,saunders,482
1851,NE-500,Nebraska,nebraskabalanceofstate,scottsbluff,482
1852,NE-500,Nebraska,nebraskabalanceofstate,seward,482
1853,NE-500,Nebraska,nebraskabalanceofstate,sheridan,482
1854,NE-500,Nebraska,nebraskabalanceofstate,sherman,482
1855,NE-500,Nebraska,nebraskabalanceofstate,sioux,482
1856,NE-500,Nebraska,nebraskabalanceofstate,stanton,482
1857,NE-500,Nebraska,nebraskabalanceofstate,thayer,482
1858,NE-500,Nebraska,nebraskabalanceofstate,thomas,482
1859,NE-500,Nebraska,nebraskabalanceofstate,thurston,482
1860,NE-500,Nebraska,nebraskabalanceofstate,nan,482
1861,NE-500,Nebraska,nebraskabalanceofstate,washington,482
1862,NE-500,Nebraska,nebraskabalanceofstate,wayne,482
1863,NE-500,Nebraska,nebraskabalanceofstate,webster,482
1864,NE-500,Nebraska,nebraskabalanceofstate,wheeler,482
1865,NE-500,Nebraska,nebraskabalanceofstate,york,482
1866,NE-501,Nebraska,omaha,douglas,1346
1867,NE-502,Nebraska,lincoln,lincoln,418
1868,NH-500,New Hampshire,newhampshirebalanceofstate,belknap,851
1869,NH-500,New Hampshire,newhampshirebalanceofstate,carroll,851
1870,NH-500,New Hampshire,newhampshirebalanceofstate,cheshire,851
1871,NH-500,New Hampshire,newhampshirebalanceofstate,coos,851
1872,NH-500,New Hampshire,newhampshirebalanceofstate,grafton,851
1873,NH-500,New Hampshire,newhampshirebalanceofstate,merrimack,851
1874,NH-500,New Hampshire,newhampshirebalanceofstate,rockingham,851
1875,NH-500,New Hampshire,newhampshirebalanceofstate,strafford,851
1876,NH-500,New Hampshire,newhampshirebalanceofstate,sullivan,851
1877,NH-501,New Hampshire,manchester,borough,513
1878,NH-502,New Hampshire,borough,borough,241
1879,NH-502,New Hampshire,nashua,borough,241
1880,NJ-500,New Jersey,atlantic,atlantic,343
1881,NJ-501,New Jersey,bergen,bergen,306
1882,NJ-502,New Jersey,burlington,burlington,585
1883,NJ-503,New Jersey,cumberland,cumberland,994
1884,NJ-503,New Jersey,capemay,capemay,994
1885,NJ-503,New Jersey,gloucester,gloucester,994
1886,NJ-503,New Jersey,camden,camden,994
1887,NJ-504,New Jersey,essex,essex,1914
1888,NJ-504,New Jersey,newark,hudson,1914
1889,NJ-506,New Jersey,hudson,hudson,665
1890,NJ-506,New Jersey,bayonne,hudson,665
1891,NJ-506,New Jersey,jersey,hudson,665
1892,NJ-507,New Jersey,middlesex,middlesex,586
1893,NJ-507,New Jersey,newbrunswick,middlesex,586
1894,NJ-508,New Jersey,monmouth,monmouth,453
1895,NJ-509,New Jersey,morris,morris,351
1896,NJ-510,New Jersey,ocean,ocean,419
1897,NJ-511,New Jersey,passaic,passaic,374
1898,NJ-511,New Jersey,paterson,passaic,374
1899,NJ-512,New Jersey,salem,salem,20
1900,NJ-513,New Jersey,somerset,somerset,220
1901,NJ-514,New Jersey,mercer,mercer,533
1902,NJ-514,New Jersey,trenton,mercer,533
1903,NJ-515,New Jersey,union,union,675
1904,NJ-515,New Jersey,elizabeth,union,675
1905,NJ-516,New Jersey,hunterdon,hunterdon,314
1906,NJ-516,New Jersey,sussex,sussex,314
1907,NJ-516,New Jersey,warren,warren,314
1908,NM-500,New Mexico,albuquerque,bernalillo,1277
1909,NM-501,New Mexico,newmexicobalanceofstate,catron,1283
1910,NM-501,New Mexico,newmexicobalanceofstate,chaves,1283
1911,NM-501,New Mexico,newmexicobalanceofstate,cibola,1283
1912,NM-501,New Mexico,newmexicobalanceofstate,colfax,1283
1913,NM-501,New Mexico,newmexicobalanceofstate,curry,1283
1914,NM-501,New Mexico,newmexicobalanceofstate,debaca,1283
1915,NM-501,New Mexico,newmexicobalanceofstate,do̱aana,1283
1916,NM-501,New Mexico,newmexicobalanceofstate,eddy,1283
1917,NM-501,New Mexico,newmexicobalanceofstate,grant,1283
1918,NM-501,New Mexico,newmexicobalanceofstate,guadalupe,1283
1919,NM-501,New Mexico,newmexicobalanceofstate,harding,1283
1920,NM-501,New Mexico,newmexicobalanceofstate,hidalgo,1283
1921,NM-501,New Mexico,newmexicobalanceofstate,lea,1283
1922,NM-501,New Mexico,newmexicobalanceofstate,lincoln,1283
1923,NM-501,New Mexico,newmexicobalanceofstate,losalamos,1283
1924,NM-501,New Mexico,newmexicobalanceofstate,luna,1283
1925,NM-501,New Mexico,newmexicobalanceofstate,mckinley,1283
1926,NM-501,New Mexico,newmexicobalanceofstate,mora,1283
1927,NM-501,New Mexico,newmexicobalanceofstate,otero,1283
1928,NM-501,New Mexico,newmexicobalanceofstate,quay,1283
1929,NM-501,New Mexico,newmexicobalanceofstate,rioarriba,1283
1930,NM-501,New Mexico,newmexicobalanceofstate,roosevelt,1283
1931,NM-501,New Mexico,newmexicobalanceofstate,sandoval,1283
1932,NM-501,New Mexico,newmexicobalanceofstate,sanjuan,1283
1933,NM-501,New Mexico,newmexicobalanceofstate,sanmiguel,1283
1934,NM-501,New Mexico,newmexicobalanceofstate,santafe,1283
1935,NM-501,New Mexico,newmexicobalanceofstate,sierra,1283
1936,NM-501,New Mexico,newmexicobalanceofstate,socorro,1283
1937,NM-501,New Mexico,newmexicobalanceofstate,taos,1283
1938,NM-501,New Mexico,newmexicobalanceofstate,torrance,1283
1939,NM-501,New Mexico,newmexicobalanceofstate,union,1283
